Series Name,Series Code,Country Name,Country Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Government Effectiveness: Estimate,GE.EST,St. Kitts and Nevis,KNA,1.2710634469986,-0.0708797425031662,0.183234006166458,0.217992216348648,0.510476231575012,0.498675554990768,0.489976644515991,0.63264924287796,0.361193060874939,0.391751825809479,0.380410820245743
Government Effectiveness: Estimate,GE.EST,St. Lucia,LCA,0.782587110996246,0.0401808135211468,-0.0138273686170578,0.0989751070737839,0.384870171546936,0.330709159374237,0.341977834701538,0.307117879390717,-0.120297245681286,-0.0973235219717026,0.0738346204161644
Government Effectiveness: Estimate,GE.EST,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..
Government Effectiveness: Estimate,GE.EST,St. Vincent and the Grenadines,VCT,0.991574823856354,0.216326504945755,0.131499528884888,0.377365678548813,0.384870171546936,0.330709159374237,0.341977834701538,0.307117879390717,0.306390792131424,0.318174481391907,0.0738346204161644
Government Effectiveness: Estimate,GE.EST,Sudan,SDN,-1.48717355728149,-1.55851590633392,-1.51124954223633,-1.55974757671356,-1.47576689720154,-1.62903344631195,-1.65853035449982,-1.53886485099792,-1.66219937801361,-1.68637764453888,-1.97706210613251
Government Effectiveness: Estimate,GE.EST,Suriname,SUR,-0.0179268103092909,-0.177615508437157,-0.379115045070648,-0.372116714715958,-0.648720562458038,-0.686521708965302,-0.627012372016907,-0.578813970088959,-0.68069314956665,-0.944707155227661,-0.967238128185272
Government Effectiveness: Estimate,GE.EST,Sweden,SWE,1.78899824619293,1.68137550354004,1.6848486661911,1.66307485103607,1.67575168609619,1.67109441757202,1.67401242256165,1.6700267791748,1.61025524139404,1.5724048614502,1.60138332843781
Government Effectiveness: Estimate,GE.EST,Switzerland,CHE,1.81637847423553,2.10431861877441,1.96745336055756,1.97178089618683,2.01780319213867,1.99707686901093,1.91622769832611,1.97202301025391,1.99079787731171,2.04943490028381,2.13492703437805
Government Effectiveness: Estimate,GE.EST,Syrian Arab Republic,SYR,-1.40555882453918,-1.40565049648285,-1.62828612327576,-1.85192203521729,-1.80082786083221,-1.70234167575836,-1.74495160579681,-1.75425779819489,-1.76703357696533,-1.75301361083984,-1.78816211223602
Government Effectiveness: Estimate,GE.EST,Tajikistan,TJK,-1.06848573684692,-0.792752921581268,-0.904914379119873,-1.0909241437912,-1.18244826793671,-1.16375720500946,-1.11675369739532,-0.759225845336914,-0.645049810409546,-0.757130861282349,-0.772318005561829
Government Effectiveness: Estimate,GE.EST,Tanzania,TZA,-0.712978959083557,-0.657758951187134,-0.653441548347473,-0.606901288032532,-0.682187914848328,-0.779476463794708,-0.854386746883392,-0.73927241563797,-0.648341059684753,-0.460365831851959,-0.455080926418304
Government Effectiveness: Estimate,GE.EST,Thailand,THA,0.16293603181839,0.256995350122452,0.238737538456917,0.22570513188839,0.257845818996429,0.254539996385574,0.260609537363052,0.201812535524368,0.220056802034378,0.127444162964821,0.171705812215805
Government Effectiveness: Estimate,GE.EST,Timor-Leste,TLS,-1.24659609794617,-1.21398222446442,-1.07913541793823,-1.03911125659943,-1.00374865531921,-0.936417639255524,-0.858447849750519,-0.755884349346161,-0.753923773765564,-0.770140171051025,-0.841954410076141
Government Effectiveness: Estimate,GE.EST,Togo,TGO,-1.28965044021606,-1.26683342456818,-1.22630846500397,-1.11861634254456,-1.16570484638214,-1.09388375282288,-0.972673833370209,-0.73015683889389,-0.686272263526917,-0.645623385906219,-0.578052043914795
Government Effectiveness: Estimate,GE.EST,Tonga,TON,-0.385743409395218,-0.00285158632323146,-0.358455061912537,-0.325753211975098,-0.252734959125519,0.192291781306267,0.206365019083023,0.276987463235855,0.306546807289124,-0.16662822663784,-0.115239478647709
Government Effectiveness: Estimate,GE.EST,Trinidad and Tobago,TTO,0.416308283805847,0.334856331348419,0.253430962562561,0.247078120708466,0.225861236453056,0.206794902682304,0.0879577919840813,0.173967272043228,0.154929414391518,-0.0255433935672045,-0.0436432547867298
Government Effectiveness: Estimate,GE.EST,Tunisia,TUN,-0.0587426014244556,-0.0663211718201637,-0.102187946438789,-0.206498697400093,-0.0507351271808147,-0.00653538247570395,-0.0353735610842705,-0.186425104737282,-0.207107126712799,-0.262752622365952,-0.300515085458755
Government Effectiveness: Estimate,GE.EST,Turkiye,TUR,0.398709654808044,0.392252773046494,0.199524775147438,-0.00650703674182296,0.0138382893055677,-0.0684682950377464,-0.0204638708382845,-0.15879775583744,-0.119116462767124,-0.199645325541496,-0.247911587357521
Government Effectiveness: Estimate,GE.EST,Turkmenistan,TKM,-1.13669443130493,-0.526086628437042,-0.599104762077332,-0.912186086177826,-1.01174581050873,-1.08992314338684,-1.01773571968079,-1.02376997470856,-0.961421966552734,-1.15899753570557,-1.2064995765686
Government Effectiveness: Estimate,GE.EST,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..
Government Effectiveness: Estimate,GE.EST,Tuvalu,TUV,-0.655148923397064,-0.97039008140564,-0.969317674636841,-0.923577785491943,-0.696348369121552,-0.554381549358368,-0.537522614002228,-0.433251231908798,-0.405187338590622,-0.313752740621567,-0.449751287698746
Government Effectiveness: Estimate,GE.EST,Uganda,UGA,-0.611745774745941,-0.540372133255005,-0.575544655323029,-0.632310152053833,-0.632979094982147,-0.692296266555786,-0.648660719394684,-0.616496086120605,-0.600672364234924,-0.605068683624268,-0.549508571624756
Government Effectiveness: Estimate,GE.EST,Ukraine,UKR,-0.664322078227997,-0.39884689450264,-0.554407000541687,-0.609457552433014,-0.514022350311279,-0.459631830453873,-0.334266752004623,-0.410091131925583,-0.439535766839981,-0.497119277715683,-0.357320100069046
Government Effectiveness: Estimate,GE.EST,United Arab Emirates,ARE,1.19010066986084,1.45158290863037,1.5004917383194,1.4101870059967,1.40890324115753,1.42633962631226,1.38027024269104,1.2852668762207,1.36370348930359,1.29912793636322,1.60428190231323
Government Effectiveness: Estimate,GE.EST,United Kingdom,GBR,1.51226651668549,1.62349116802216,1.70522773265839,1.57377743721008,1.4309287071228,1.36169874668121,1.44982588291168,1.33215415477753,1.23967301845551,1.23809003829956,1.16114270687103
Government Effectiveness: Estimate,GE.EST,United States,USA,1.51647663116455,1.46162545681,1.43219923973083,1.44050490856171,1.51742815971375,1.53697216510773,1.45341503620148,1.27459323406219,1.2975310087204,1.25549554824829,1.21720099449158
Government Effectiveness: Estimate,GE.EST,Uruguay,URY,0.397321581840515,0.435041129589081,0.454686135053635,0.504967212677002,0.404940634965897,0.504864871501923,0.643020868301392,0.730210959911346,0.799662232398987,0.849587678909302,0.850249707698822
Government Effectiveness: Estimate,GE.EST,Uzbekistan,UZB,-0.931166350841522,-0.637559771537781,-0.752948343753815,-0.661517918109894,-0.630247414112091,-0.61695796251297,-0.600097477436066,-0.615506291389465,-0.264640539884567,-0.329937309026718,-0.283767521381378
Government Effectiveness: Estimate,GE.EST,Vanuatu,VUT,-0.177780672907829,-0.515380084514618,-0.820914804935455,-0.958185076713562,-0.961852788925171,-0.461639583110809,-0.51773077249527,-0.384051769971848,-0.551433444023132,-0.538524687290192,-0.568605482578278
Government Effectiveness: Estimate,GE.EST,"Venezuela, RB",VEN,-1.11433899402618,-1.17517960071564,-1.19639098644257,-1.27398240566254,-1.42753195762634,-1.67155385017395,-1.72244477272034,-1.88937568664551,-1.87459766864777,-1.68905186653137,-1.599200963974
Government Effectiveness: Estimate,GE.EST,Viet Nam,VNM,-0.245401605963707,-0.0470734238624573,0.0631621554493904,-0.0174771249294281,-0.0333407856523991,-0.0117206163704395,0.0278810821473598,0.193557769060135,0.243436112999916,0.174635261297226,0.126466900110245
Government Effectiveness: Estimate,GE.EST,Virgin Islands (U.S.),VIR,1.2710634469986,1.20272433757782,1.22156822681427,1.27626776695251,0.783770322799683,0.7747842669487,0.762365400791168,0.63264924287796,0.638740062713623,0.66762912273407,0.654167771339417
Government Effectiveness: Estimate,GE.EST,West Bank and Gaza,PSE,-0.72615921497345,-0.488997548818588,-0.507221937179565,-0.668761432170868,-0.43506920337677,-0.791625797748566,-0.775144457817078,-0.677145183086395,-0.797048509120941,-0.902029156684875,-1.20955741405487
Government Effectiveness: Estimate,GE.EST,"Yemen, Rep.",YEM,-1.22893929481506,-1.43657875061035,-1.71452248096466,-1.90716934204102,-1.95200479030609,-2.27370071411133,-2.32937788963318,-2.36237549781799,-2.3256983757019,-2.23346471786499,-2.27542042732239
Government Effectiveness: Estimate,GE.EST,Zambia,ZMB,-0.520099937915802,-0.534005224704742,-0.643124341964722,-0.737501263618469,-0.70034521818161,-0.653517723083496,-0.741789400577545,-0.824682414531708,-0.840983033180237,-0.638017058372498,-0.658970057964325
Government Effectiveness: Estimate,GE.EST,Zimbabwe,ZWE,-1.30847012996674,-1.2813538312912,-1.24957311153412,-1.25887811183929,-1.28023886680603,-1.29795515537262,-1.3104350566864,-1.34236812591553,-1.29056119918823,-1.25122380256653,-1.17033493518829
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Afghanistan,AFG,37.8004,37.9661,37.9543,37.18,38.2379,38.0993,37.5288,37.1923,38.1891,39.1601,40.0061
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Albania,ALB,9.7694,10.1243,10.0117,9.7021,10.5097,10.4984,9.9642,9.313,9.7409,9.1576,9.0193
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Algeria,DZA,201.3039,214.8173,223.7931,222.1341,228.4447,236.5571,242.6707,229.8479,243.4015,251.688,245.264
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Angola,AGO,145.6211,147.7282,152.1354,149.3069,143.8311,139.9142,140.3204,132.0897,134.8186,137.6204,138.1104
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Antigua and Barbuda,ATG,0.5182,0.5389,0.5504,0.5753,0.5372,0.555,0.5987,0.5328,0.5625,0.5638,0.5801
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Argentina,ARG,438.7281,409.797,395.1031,390.9239,400.5889,401.1314,368.7133,415.1968,419.4225,421.7943,412.7176
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Armenia,ARM,8.063,8.416,8.345,8.1698,8.3975,8.5245,9.0009,9.523,10.2008,9.8939,10.3657
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Australia,AUS,600.8677,580.176,570.4015,522.7783,562.9167,533.7263,526.8874,504.4781,471.912,464.6779,476.0153
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Austria,AUT,79.4096,70.9741,77.8659,74.3764,80.517,83.8235,89.2458,76.1111,77.1521,74.9931,80.2448
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Azerbaijan,AZE,46.157,47.9694,47.8311,47.5962,47.3565,48.0689,50.8482,49.1924,51.5951,53.8117,57.3357
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,"Bahamas, The",BHS,4.4623,4.5089,4.4323,4.563,4.7001,4.8705,5.108,4.7701,4.9279,4.9366,5.0294
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Bahrain,BHR,56.969,58.8021,58.9858,59.2182,59.0537,59.1128,62.9953,63.1595,63.3628,62.4805,63.7089
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Bangladesh,BGD,213.2433,219.9526,228.9391,235.9931,247.9446,252.9384,256.2213,251.9336,269.7854,278.8632,281.7548
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Barbados,BRB,0.8644,0.8019,0.8535,0.9083,0.8184,0.876,0.9727,0.8057,0.8904,0.8928,0.93
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Belarus,BLR,53.2103,53.1517,50.5928,53.9578,59.3512,60.0253,62.2415,58.0365,52.1533,51.5477,42.9681
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Belgium,BEL,127.8459,120.997,125.8304,124.9154,123.0146,123.5003,123.2713,115.3631,119.3652,111.7068,106.0069
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Belize,BLZ,-5.3436,-8.9631,-5.6899,-5.9736,-6.2393,-10.4016,-8.0022,-8.0498,-8.015,-7.9917,-7.9628
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Benin,BEN,8.8206,8.961,9.6434,11.3454,11.6838,13.188,13.2076,13.693,12.0588,12.6552,12.7397
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Bhutan,BTN,-9.6604,-9.6185,-9.428,-9.2707,-9.1122,-8.8446,-8.6801,-8.3577,-8.5241,-8.1129,-8.0756
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Bolivia,BOL,81.3876,82.4143,83.378,85.127,85.7626,86.4142,87.3187,84.1521,88.2445,89.6385,91.3217
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Bosnia and Herzegovina,BIH,23.1878,21.465,21.421,24.8288,25.4314,25.834,24.1278,24.0468,23.8807,23.8417,23
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Botswana,BWA,8.6067,9.7647,10.2096,9.327,9.6097,10.6126,9.349,7.6837,8.7266,9.5717,9.8918
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Brazil,BRA,1610.254,1497.153,1590.139,1626.2028,1518.5295,1542.2667,1743.2653,1832.6781,2119.8838,2049.9563,2051.6358
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Brunei Darussalam,BRN,6.0902,6.4823,6.2993,6.8228,5.6684,6.3769,6.7265,8.406,7.873,7.4244,7.695
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Bulgaria,BGR,50.4166,51.7884,56.1005,51.7872,54.1724,50.4353,49.0805,44.1783,50.7174,54.9484,44.6318
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Burkina Faso,BFA,65.2542,64.6613,68.3292,69.0515,70.1216,71.2377,72.5821,68.9637,73.7835,74.16,74.5958
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Burundi,BDI,-6.7491,-7.4785,-7.8877,-8.2893,-8.1686,-8.4752,-9.3083,-9.3818,-8.583,-8.4222,-8.3693
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Cabo Verde,CPV,0.9059,0.9493,0.9649,1.0011,1.0261,1.0239,1.0743,1.1307,1.1539,1.2017,1.1725
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Cambodia,KHM,164.3848,166.1721,78.0215,80.6017,71.9033,72.7595,76.2738,77.011,78.6625,78.1007,79.2764
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Cameroon,CMR,-43.919,-41.6382,-38.605,-38.4061,-39.6573,-39.2993,-38.5976,-37.8268,-37.7137,-37.1128,-37.2248
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Canada,CAN,778.5785,767.0432,800.0263,777.9594,790.4012,816.9648,801.5636,735.9258,742.0162,795.1517,750.9531
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Central African Republic,CAF,-158.0092,-160.0033,-157.0472,-151.7556,-148.4359,-148.0946,-148.2806,-147.8747,-147.7453,-147.3478,-147.8695
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Chad,TCD,52.0187,55.5039,60.979,64.8326,69.2169,73.1795,77.2809,76.8367,80.3627,85.8897,90.2333
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Chile,CHL,53.9572,49.4981,66.0949,57.4357,135.278,72.2183,80.9598,68.7797,62.6232,67.9249,64
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,China,CHN,12086.4116,12198.456,11980.9208,11926.8097,12142.4819,12694.9261,12973.8335,13155.2701,13829.12,13813.1429,14597.4875
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Colombia,COL,247.5392,252.7746,246.9536,277.592,297.2419,299.6667,286.755,294.5437,304.0855,309.1153,319.9758
Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Comoros,COM,-1.3731,-1.3489,-1.3522,-1.3362,-1.2934,-1.2835,-1.2499,-1.5279,-1.3664,-1.3823,-1.3782
